Star Rating,Monster Name,Quest,Runner,Time,Time (s),Weapon,Platform,Ruleset,Monster/General,Quest/General,Monster/Weapon,Quest/Weapon
5,Savage Deviljho,A Reason Behind The Hunger,N00bKefka,"11'14""35",674.35,SnS,PC,TA Rules,124,31,6,1
5,Seething Bazelgeuse,Talk About a Party Foul...,ASkilledNoob,"01'49""41",109.41,Bow,PC,Freestyle,1,1,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,koty,"01'49""91",109.91,HBG,PC,Freestyle,2,2,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,Jackdaw갈까마귀,"01'51""23",111.23,HBG,PC,Freestyle,3,3,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,Kikitoudur,"01'58""78",118.78,Bow,PS4,Freestyle,4,4,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,GunGai,"02'26""68",146.68,LBG,PC,Freestyle,5,5,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,Rolltorest,"02'27""16",147.16,LBG,PC,Freestyle,6,6,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,Randel Daora,"02'31""06",151.06,HBG,PS4,Freestyle,7,7,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,愛されてドドリア (Aisaretedodoria),"02'31""45",151.45,HBG,PS4,Freestyle,8,8,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,YRH Quiet,"02'43""98",163.98,Bow,PC,Freestyle,9,9,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,いろはす (Iroha),"02'45""70",165.7,Bow,PS4,TA Rules,10,10,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,HCZS,"02'46""78",166.78,CB,PC,Freestyle,11,11,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,TBT,"02'46""95",166.95,LBG,PC,TA Rules,12,12,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,PoisonSandwich,"02'49""93",169.93,Bow,PC,Freestyle,13,13,5,5
5,Seething Bazelgeuse,Talk About a Party Foul...,PoisonSandwich,"02'54""61",174.61,CB,PC,Freestyle,14,14,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,望遠鏡 (VulpesMH),"02'55""15",175.15,SnS,PS4,Freestyle,15,15,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,ラギア (Ragia),"02'57""71",177.71,Bow,PS4,Freestyle,16,16,6,6
5,Seething Bazelgeuse,Talk About a Party Foul...,Skaadz,"02'58""36",178.36,LBG,PC,TA Rules,17,17,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,柿の種 (Kakinotane),"02'58""43",178.43,Bow,PS4,Freestyle,18,18,7,7
5,Seething Bazelgeuse,Talk About a Party Foul...,Carson,"03'03""20",183.2,CB,Xbox,Freestyle,19,19,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,Rectalheadgear,"03'03""20",183.2,CB,Xbox,Freestyle,20,20,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,YYGGBOND,"03'04""45",184.45,Bow,PC,TA Rules,21,21,8,8
5,Seething Bazelgeuse,Talk About a Party Foul...,マサ (masa),"03'08""40",188.4,DB,PS4,Freestyle,22,22,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,데쿠애옹 (Izuku midoriya),"03'08""98",188.98,DB,PC,Freestyle,23,23,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,Kikitoudur,"03'13""55",193.55,CB,PS4,Freestyle,24,24,5,5
5,Seething Bazelgeuse,Talk About a Party Foul...,AngBata 11,"03'15""68",195.68,LBG,PS4,Freestyle,25,25,5,5
5,Seething Bazelgeuse,Talk About a Party Foul...,Ogarddrago,"03'17""90",197.9,SA,PC,Freestyle,26,26,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,Drachen MH,"03'22""48",202.48,GS,Xbox,Freestyle,27,27,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,いわたわし (Iwatawashi),"03'23""11",203.11,CB,PS4,Freestyle,28,28,6,6
5,Seething Bazelgeuse,Talk About a Party Foul...,ブルテリア(Bullterrier),"03'24""11",204.11,LBG,PS4,TA Rules,29,29,6,6
5,Seething Bazelgeuse,Talk About a Party Foul...,Satia,"03'24""80",204.8,SA,PS4,Freestyle,30,30,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,Guntong,"03'26""35",206.35,Bow,PC,TA Rules,31,31,9,9
5,Seething Bazelgeuse,Talk About a Party Foul...,ふつきん (Futsukin),"03'26""81",206.81,Bow,PS4,TA Rules,32,32,10,10
5,Seething Bazelgeuse,Talk About a Party Foul...,AkantoreX,"03'26""83",206.83,CB,PC,TA Rules,33,33,7,7
5,Seething Bazelgeuse,Talk About a Party Foul...,21firered ,"03'26""90",206.9,CB,PC,TA Rules,34,34,8,8
5,Seething Bazelgeuse,Talk About a Party Foul...,Orion,"03'31""36",211.36,CB,PC,TA Rules,35,35,9,9
5,Seething Bazelgeuse,Talk About a Party Foul...,はおー (Haoh),"03'32""73",212.73,LBG,PS4,Freestyle,36,36,7,7
5,Seething Bazelgeuse,Talk About a Party Foul...,SDHunter,"03'33""81",213.81,SA,PS4,Freestyle,37,37,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,RocksteadyIsMyDaddy,"03'34""68",214.68,CB,PS4,TA Rules,38,38,10,10
5,Seething Bazelgeuse,Talk About a Party Foul...,寝不足ちゃん,"03'37""81",217.81,LS,PS4,TA Rules,39,39,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,MAX,"03'38""86",218.86,CB,PS4,Freestyle,40,40,11,11
5,Seething Bazelgeuse,Talk About a Party Foul...,AlanChen,"03'39""53",219.53,LBG,PC,TA Rules,41,41,8,8
5,Seething Bazelgeuse,Talk About a Party Foul...,Yuki,"03'41""55",221.55,Bow,PS4,Freestyle,42,42,11,11
5,Seething Bazelgeuse,Talk About a Party Foul...,luna,"03'42""20",222.2,HBG,PS4,Freestyle,43,43,5,5
5,Seething Bazelgeuse,Talk About a Party Foul...,Carson,"03'45""99",225.99,IG,Xbox,Freestyle,44,44,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,Ponyteiru,"03'46""31",226.31,LBG,PS4,Freestyle,45,45,9,9
5,Seething Bazelgeuse,Talk About a Party Foul...,Lizovyk,"03'46""66",226.66,DB,PC,Freestyle,46,46,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,TyOx MH,"03'46""75",226.75,GL,Xbox,Freestyle,47,47,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,Lagia,"03'46""78",226.78,GS,PS4,TA Rules,48,48,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,Arthur (肉卷大大),"03'47""95",227.95,DB,PS4,TA Rules,49,49,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,Huuuch_,"03'48""91",228.91,LBG,PS4,TA Rules,50,50,10,10
5,Seething Bazelgeuse,Talk About a Party Foul...,Peppo,"03'49""45",229.45,LS,PS4,Freestyle,51,51,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,トモキ (Tomoki),"03'50""16",230.16,LBG,PS4,TA Rules,52,52,11,11
5,Seething Bazelgeuse,Talk About a Party Foul...,ボム (Bomb),"03'50""86",230.86,GS,PS4,Freestyle,53,53,3,3
5,Seething Bazelgeuse,Seething with Anger,micapika,"03'51""43",231.43,Bow,PS4,Freestyle,54,1,12,1
5,Seething Bazelgeuse,Talk About a Party Foul...,dufte,"03'51""65",231.65,LS,PC,TA Rules,55,54,3,3
5,Seething Bazelgeuse,Seething with Anger,Black Reaper,"03'52""16",232.16,DB,PS4,Freestyle,56,2,5,1
5,Seething Bazelgeuse,Talk About a Party Foul...,Trenac Valvalion ,"03'52""46",232.46,LBG,PS4,Freestyle,57,55,12,12
5,Seething Bazelgeuse,Seething with Anger,Vunusa,"03'54""28",234.28,HBG,PC,Freestyle,58,3,6,1
5,Seething Bazelgeuse,Talk About a Party Foul...,灵音只想玩MHR,"03'54""51",234.51,IG,PC,TA Rules,59,56,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,Rbx Vgames,"03'55""53",235.53,LS,PS4,Freestyle,60,57,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,Hayato,"03'55""93",235.93,CB,PS4,Freestyle,61,58,12,12
5,Seething Bazelgeuse,Talk About a Party Foul...,バルムンク,"03'56""90",236.9,CB,PS4,TA Rules,62,59,13,13
5,Seething Bazelgeuse,Talk About a Party Foul...,Pochi,"03'58""60",238.6,IG,PS4,Freestyle,63,60,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,ぜん (Zen),"03'58""71",238.71,SnS,PS4,TA Rules,64,61,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,Alternum,"04'00""41",240.41,IG,PC,Freestyle,65,62,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,Cookoutfan,"04'01""28",241.28,IG,PS4,TA Rules,66,63,5,5
5,Seething Bazelgeuse,Talk About a Party Foul...,Farah,"04'05""56",245.56,LBG,PS4,TA Rules,67,64,13,13
5,Seething Bazelgeuse,Talk About a Party Foul...,折紙正宗 (Origami Masamune),"04'09""70",249.7,SA,PS4,Freestyle,68,65,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,CeraCymmetry,"04'12""10",252.1,Hammer,PC,TA Rules,69,66,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,factory super,"04'12""55",252.55,SA,PC,TA Rules,70,67,5,5
5,Seething Bazelgeuse,Talk About a Party Foul...,Fox-Megami,"04'13""30",253.3,GL,PS4,Freestyle,71,68,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,4nToN (4nN),"04'13""46",253.46,Bow,PS4,TA Rules,72,69,13,12
5,Seething Bazelgeuse,Talk About a Party Foul...,Rolltorest,"04'15""01",255.01,HBG,PS4,TA Rules,73,70,7,6
5,Seething Bazelgeuse,Talk About a Party Foul...,くっしー (Kusshi),"04'17""00",257.0,LS,PS4,Freestyle,74,71,5,5
5,Seething Bazelgeuse,Talk About a Party Foul...,yinyin lai,"04'19""63",259.63,CB,PS4,TA Rules,75,72,14,14
5,Seething Bazelgeuse,Talk About a Party Foul...,かにたま (Kanitama),"04'21""56",261.56,SA,PS4,Freestyle,76,73,6,6
5,Seething Bazelgeuse,Talk About a Party Foul...,keta,"04'21""76",261.76,LS,PS4,TA Rules,77,74,6,6
5,Seething Bazelgeuse,Talk About a Party Foul...,Rougeric87,"04'29""88",269.88,SA,PC,TA Rules,78,75,7,7
5,Seething Bazelgeuse,Talk About a Party Foul...,Xeu7,"04'30""20",270.2,HBG,PS4,Freestyle,79,76,8,7
5,Seething Bazelgeuse,Talk About a Party Foul...,TYJordan,"04'30""90",270.9,CB,PS4,TA Rules,80,77,15,15
5,Seething Bazelgeuse,Talk About a Party Foul...,なつめ棗 (Natsume),"04'32""46",272.46,DB,PS4,TA Rules,81,78,6,5
5,Seething Bazelgeuse,Talk About a Party Foul...,のら (Nora),"04'32""80",272.8,SA,PS4,TA Rules,82,79,8,8
5,Seething Bazelgeuse,Talk About a Party Foul...,Rainy,"04'34""13",274.13,CB,PS4,TA Rules,83,80,16,16
5,Seething Bazelgeuse,Talk About a Party Foul...,トーリィ (Torri),"04'37""41",277.41,Bow,PS4,TA Rules,84,81,14,13
5,Seething Bazelgeuse,Talk About a Party Foul...,GtSIANG2801,"04'38""99",278.99,SA,PS4,Freestyle,85,82,9,9
5,Seething Bazelgeuse,Talk About a Party Foul...,くっしー (Kusshi),"04'39""40",279.4,IG,PS4,Freestyle,86,83,6,6
5,Seething Bazelgeuse,Talk About a Party Foul...,Peco,"04'39""51",279.51,SnS,PS4,TA Rules,87,84,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,Fataripper,"04'39""66",279.66,Hammer,PS4,Freestyle,88,85,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,shota (ショータ),"04'39""66",279.66,HH,PS4,Freestyle,89,86,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,福跌俠,"04'40""76",280.76,Hammer,PC,TA Rules,90,87,3,3
5,Seething Bazelgeuse,Talk About a Party Foul..., Mai LBG,"04'43""10",283.1,LBG,PS4,TA Rules,91,88,14,14
5,Seething Bazelgeuse,Talk About a Party Foul...,Preydator,"04'47""90",287.9,GS,PS4,TA Rules,92,89,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,Gilgy,"04'48""53",288.53,GL,PC,TA Rules,93,90,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,Deaga,"04'48""91",288.91,SA,PS4,TA Rules,94,91,10,10
5,Seething Bazelgeuse,Talk About a Party Foul...,Wata.,"04'49""06",289.06,GL,PS4,Freestyle,95,92,4,4
5,Seething Bazelgeuse,Seething with Anger,Maybe,"04'49""75",289.75,Bow,PC,Freestyle,96,4,15,2
5,Seething Bazelgeuse,Talk About a Party Foul...,Prominence,"04'50""21",290.21,LS,PC,Freestyle,97,93,7,7
5,Seething Bazelgeuse,Talk About a Party Foul...,弗丁shushu (fuding),"04'50""95",290.95,GS,PC,TA Rules,98,94,5,5
5,Seething Bazelgeuse,Talk About a Party Foul...,Vunusa,"04'51""85",291.85,Hammer,PC,Freestyle,99,95,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,Karry,"04'53""30",293.3,Hammer,PC,Freestyle,100,96,5,5
5,Seething Bazelgeuse,Talk About a Party Foul...,イノリ (Inori),"04'54""88",294.88,GL,PS4,Freestyle,101,97,5,5
5,Seething Bazelgeuse,Seething with Anger,望遠鏡 (VulpesMH),"04'55""10",295.1,GS,PS4,Freestyle,102,5,6,1
5,Seething Bazelgeuse,Talk About a Party Foul..., 響子,"04'55""21",295.21,LS,PS4,Freestyle,103,98,8,8
5,Seething Bazelgeuse,Talk About a Party Foul...,湊雪菜 (minato yukina),"04'58""61",298.61,LS,PS4,TA Rules,104,99,9,9
5,Seething Bazelgeuse,Talk About a Party Foul...,PPKPKPKP,"04'59""51",299.51,Hammer,PC,TA Rules,105,100,6,6
5,Seething Bazelgeuse,Talk About a Party Foul...,CeraCymmetry,"05'02""18",302.18,CB,PS4,Freestyle,106,101,17,17
5,Seething Bazelgeuse,Talk About a Party Foul...,ryoko,"05'03""80",303.8,SA,PS4,Freestyle,107,102,11,11
5,Seething Bazelgeuse,Talk About a Party Foul...,QBao,"05'05""68",305.68,LS,PS4,TA Rules,108,103,10,10
5,Seething Bazelgeuse,Talk About a Party Foul...,BBDW,"05'12""03",312.03,GS,PS4,TA Rules,109,104,7,6
5,Seething Bazelgeuse,Talk About a Party Foul...,theguywithnoaccount,"05'12""03",312.03,LBG,PS4,TA Rules,110,105,15,15
5,Seething Bazelgeuse,Talk About a Party Foul...,Peco,"05'14""41",314.41,SA,PS4,TA Rules,111,106,12,12
5,Seething Bazelgeuse,Talk About a Party Foul...,Right,"05'17""00",317.0,HBG,PS4,TA Rules,112,107,9,8
5,Seething Bazelgeuse,Talk About a Party Foul...,ぬー (Nu),"05'17""33",317.33,Hammer,PS4,TA Rules,113,108,7,7
5,Seething Bazelgeuse,Talk About a Party Foul...,すぷかれ〜,"05'18""91",318.91,SA,PS4,TA Rules,114,109,13,13
5,Seething Bazelgeuse,Talk About a Party Foul...,Vycery,"05'24""30",324.3,Lance,PS4,Freestyle,115,110,1,1
5,Seething Bazelgeuse,Talk About a Party Foul...,ね,"05'24""31",324.31,IG,PS4,TA Rules,116,111,7,7
5,Seething Bazelgeuse,Talk About a Party Foul..., PongPong LEE,"05'26""99",326.99,LBG,PS4,Freestyle,117,112,16,16
5,Seething Bazelgeuse,Talk About a Party Foul...,えり (Eri),"05'27""48",327.48,CB,PS4,TA Rules,118,113,18,18
5,Seething Bazelgeuse,Talk About a Party Foul...,Synergy Mygos,"05'27""88",327.88,LS,PS4,TA Rules,119,114,11,11
5,Seething Bazelgeuse,Talk About a Party Foul...,ししまい (Shishimai),"05'32""48",332.48,LBG,PS4,TA Rules,120,115,17,17
5,Seething Bazelgeuse,Talk About a Party Foul...,ハシク (Hashiku),"05'34""16",334.16,LS,PS4,Freestyle,121,116,12,12
5,Seething Bazelgeuse,Talk About a Party Foul...,Zero,"05'34""23",334.23,LS,PS4,Freestyle,122,117,13,13
5,Seething Bazelgeuse,Seething with Anger,Wyikang,"05'35""48",335.48,CB,PS4,TA Rules,123,6,19,1
5,Seething Bazelgeuse,Talk About a Party Foul...,DanteMundus,"05'41""40",341.4,LS,PS4,TA Rules,124,118,14,14
5,Seething Bazelgeuse,Seething with Anger,shota (ショータ),"05'43""20",343.2,HBG,PS4,Freestyle,125,7,10,2
5,Seething Bazelgeuse,Talk About a Party Foul...,yk,"05'48""05",348.05,Lance,PS4,Freestyle,126,119,2,2
5,Seething Bazelgeuse,Talk About a Party Foul...,TheHeavenlyDao,"05'49""35",349.35,LBG,PS4,TA Rules,127,120,18,18
5,Seething Bazelgeuse,Talk About a Party Foul...,String,"05'49""65",349.65,Lance,PC,TA Rules,128,121,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,D-67,"05'52""00",352.0,GL,PS4,TA Rules,129,122,6,6
5,Seething Bazelgeuse,Talk About a Party Foul...,かにたま (Kanitama),"05'52""06",352.06,Lance,PS4,Freestyle,130,123,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,GEKOchan (Omega339),"05'55""36",355.36,Lance,PS4,TA Rules,131,124,5,5
5,Seething Bazelgeuse,Talk About a Party Foul...,蜂蜜ゆうた (Yuuta),"05'56""23",356.23,Lance,PS4,Freestyle,132,125,6,6
5,Seething Bazelgeuse,Talk About a Party Foul...,ぐっちゃま (Guccyama),"05'57""56",357.56,HH,PS4,TA Rules,133,126,2,2
5,Seething Bazelgeuse,Seething with Anger,のら (Nora),"06'00""11",360.11,SA,PS4,Freestyle,134,8,14,1
5,Seething Bazelgeuse,Talk About a Party Foul...,ミラ (Mira),"06'06""30",366.3,LS,PS4,Freestyle,135,127,15,15
5,Seething Bazelgeuse,Talk About a Party Foul...,DB中二,"06'08""99",368.99,SA,PS4,TA Rules,136,128,15,14
5,Seething Bazelgeuse,Talk About a Party Foul...,osk,"06'09""90",369.9,Lance,PS4,TA Rules,137,129,7,7
5,Seething Bazelgeuse,Talk About a Party Foul...,虚妄谜团,"06'13""61",373.61,IG,PS4,TA Rules,138,130,8,8
5,Seething Bazelgeuse,Talk About a Party Foul...,Fox Invictus,"06'28""80",388.8,SA,PS4,Freestyle,139,131,16,15
5,Seething Bazelgeuse,Talk About a Party Foul...,PPKPKPKP,"06'30""33",390.33,HH,PC,TA Rules,140,132,3,3
5,Seething Bazelgeuse,Talk About a Party Foul...,sweet beru,"06'36""91",396.91,SA,PS4,TA Rules,141,133,17,16
5,Seething Bazelgeuse,Talk About a Party Foul...,りおなるど,"06'38""68",398.68,SA,PS4,TA Rules,142,134,18,17
5,Seething Bazelgeuse,Talk About a Party Foul...,AmaDEUS_225,"06'49""18",409.18,HH,PS4,TA Rules,143,135,4,4
5,Seething Bazelgeuse,Talk About a Party Foul...,Ray,"06'52""98",412.98,LBG,PS4,TA Rules,144,136,19,19
5,Seething Bazelgeuse,Talk About a Party Foul...,めがーぬ (Meganu),"06'59""63",419.63,HH,PS4,TA Rules,145,137,5,5
5,Seething Bazelgeuse,Seething with Anger,Broccoli,"07'08""98",428.98,LBG,PC,Freestyle,146,9,20,1
5,Seething Bazelgeuse,Talk About a Party Foul...,XenophicsKR,"07'20""99",440.99,LS,PS4,Freestyle,147,138,16,16
5,Seething Bazelgeuse,Seething with Anger,あきさん (akisan),"09'21""98",561.98,CB,PS4,TA Rules,148,10,20,2
5,Seething Bazelgeuse,Seething with Anger,Paimon,"11'18""99",678.99,LBG,PS4,Freestyle,149,11,21,2
5,Teostra,Day of Ruin,DEVA,"01'11""53",71.53,HBG,PC,Freestyle,1,1,1,1
5,Teostra,Day of Ruin,koty,"01'21""48",81.48,HBG,PC,Freestyle,2,2,2,2
5,Teostra,Mark of the Sun,VANS,"01'28""06",88.06,HBG,PC,Freestyle,3,1,3,1
5,Teostra,Mark of the Sun,Waty~,"01'31""30",91.3,HBG,PC,Freestyle,4,2,4,2
5,Teostra,Mark of the Sun,Lupin lll,"01'35""23",95.23,HBG,PS4,TA Rules,5,3,5,3
5,Teostra,Royal Audience on the Sand,VANS,"01'37""45",97.45,HBG,PC,Freestyle,6,1,6,1
5,Teostra,Mark of the Sun,Cybele (Vlad Tepes),"01'43""50",103.5,HBG,PC,TA Rules,7,4,7,4
5,Teostra,Mark of the Sun,方天敕令 (Chidori),"01'46""26",106.26,HBG,PC,Freestyle,8,5,8,5
5,Teostra,Royal Audience on the Sand,Randel Daora,"01'46""58",106.58,HBG,PS4,Freestyle,9,2,9,2
5,Teostra,Royal Audience on the Sand,ネコがみ (Nekogami Kuroha),"01'47""76",107.76,Bow,PS4,Freestyle,10,3,1,1
5,Teostra,Mark of the Sun,Ponyteiru,"01'47""96",107.96,HBG,PC,Freestyle,11,6,10,6
5,Teostra,Royal Audience on the Sand,ふぃ～,"01'51""30",111.3,Bow,PS4,Freestyle,12,4,2,2
5,Teostra,Mark of the Sun,Kay,"01'54""88",114.88,HBG,PS4,Freestyle,13,7,11,7
5,Teostra,Royal Audience on the Sand,ssh0703,"01'57""25",117.25,Bow,PS4,Freestyle,14,5,3,3
5,Teostra,Day of Ruin,Crimdawgx,"01'57""31",117.31,GS,PC,Freestyle,15,3,1,1
5,Teostra,Royal Audience on the Sand,りざRZX,"01'59""10",119.1,Bow,PS4,Freestyle,16,6,4,4
5,Teostra,Royal Audience on the Sand,Alter,"01'59""53",119.53,Bow,PC,TA Rules,17,7,5,5
5,Teostra,Royal Audience on the Sand,Tidus69,"02'00""51",120.51,Bow,PC,TA Rules,18,8,6,6
5,Teostra,Mark of the Sun,Alter,"02'02""03",122.03,Bow,PC,TA Rules,19,8,7,1
5,Teostra,Royal Audience on the Sand,とないと (tonight),"02'03""18",123.18,Bow,PS4,TA Rules,20,9,8,7
5,Teostra,Royal Audience on the Sand,Lupin lll,"02'03""26",123.26,HBG,PS4,Freestyle,21,10,12,3
5,Teostra,Mark of the Sun,いろはす (Iroha),"02'03""85",123.85,Bow,PC,TA Rules,22,9,9,2
5,Teostra,Mark of the Sun,獅獅,"02'05""48",125.48,Bow,PC,TA Rules,23,10,10,3
5,Teostra,Day of Ruin,바나나샷아저씨(bananashot),"02'07""63",127.63,HBG,PC,Freestyle,24,4,13,3
5,Teostra,Day of Ruin,DEVA,"02'08""26",128.26,DB,PC,Freestyle,25,5,1,1
5,Teostra,Mark of the Sun,Harper,"02'10""48",130.48,SnS,PC,Freestyle,26,11,1,1
5,Teostra,Mark of the Sun,TSC,"02'13""18",133.18,Hammer,PS4,Freestyle,27,12,1,1
5,Teostra,Day of Ruin,CHE car,"02'14""93",134.93,GS,PC,Freestyle,28,6,2,2
5,Teostra,Day of Ruin,とないと (tonight),"02'16""03",136.03,Bow,PS4,Freestyle,29,7,11,1
5,Teostra,Mark of the Sun,Saico,"02'16""80",136.8,Bow,PC,TA Rules,30,13,12,4
5,Teostra,Mark of the Sun,Cybele (Vlad Tepes),"02'17""05",137.05,Bow,PC,TA Rules,31,14,13,5
5,Teostra,Day of Ruin,獅獅,"02'17""80",137.8,Bow,PC,TA Rules,32,8,14,2
5,Teostra,Royal Audience on the Sand,Laura,"02'18""60",138.6,Bow,PS4,TA Rules,33,11,15,8
5,Teostra,Mark of the Sun,さかす (Sakasu),"02'19""86",139.86,Bow,PS4,TA Rules,34,15,16,6
5,Teostra,Day of Ruin,いろはす (Iroha),"02'21""68",141.68,Bow,PC,TA Rules,35,9,17,3
5,Teostra,Royal Audience on the Sand,orie,"02'22""25",142.25,Bow,PC,TA Rules,36,12,18,9
5,Teostra,Day of Ruin,jjjang,"02'22""51",142.51,HBG,PS4,Freestyle,37,10,14,4
5,Teostra,Mark of the Sun,トーリィ (Torri),"02'23""51",143.51,Bow,PS4,TA Rules,38,16,19,7
5,Teostra,Mark of the Sun,ふつきん (Futsukin),"02'23""73",143.73,Bow,PS4,TA Rules,39,17,20,8
5,Teostra,Day of Ruin,Lis,"02'23""98",143.98,Bow,PC,TA Rules,40,11,21,4
5,Teostra,Royal Audience on the Sand,おおちん (Otin),"02'24""08",144.08,Bow,PS4,Freestyle,41,13,22,10
5,Teostra,Royal Audience on the Sand,Fay,"02'24""31",144.31,Bow,PC,TA Rules,42,14,23,11
5,Teostra,Mark of the Sun,Minton,"02'25""08",145.08,Bow,PS4,TA Rules,43,18,24,9
5,Teostra,Day of Ruin,Tidus69,"02'25""23",145.23,Bow,PC,TA Rules,44,12,25,5
5,Teostra,Mark of the Sun,GunGai,"02'25""26",145.26,LBG,PC,Freestyle,45,19,1,1
5,Teostra,Mark of the Sun,きむかず (Kimkaz),"02'27""06",147.06,Bow,PS4,TA Rules,46,20,26,10
5,Teostra,Mark of the Sun,Tazttyyy,"02'28""70",148.7,Bow,PS4,TA Rules,47,21,27,11
5,Teostra,Mark of the Sun,Rolltorest,"02'28""90",148.9,LBG,PC,TA Rules,48,22,2,2
5,Teostra,Mark of the Sun,泠风青叶,"02'29""63",149.63,GS,PC,TA Rules,49,23,3,1
5,Teostra,Day of Ruin,rielj,"02'29""96",149.96,HBG,PC,TA Rules,50,13,15,5
5,Teostra,Mark of the Sun,Laura,"02'30""75",150.75,Bow,PS4,TA Rules,51,24,28,12
5,Teostra,Royal Audience on the Sand,ZeroFata,"02'34""33",154.33,Bow,PC,TA Rules,52,15,29,12
5,Teostra,Mark of the Sun,HK_MH_OLAY,"02'34""99",154.99,GS,PC,Freestyle,53,25,4,2
5,Teostra,Royal Audience on the Sand,Phemeto,"02'35""58",155.58,Bow,PC,TA Rules,54,16,30,13
5,Teostra,Mark of the Sun,Vivern96,"02'35""91",155.91,SA,PC,Freestyle,55,26,1,1
5,Teostra,Royal Audience on the Sand,ARTA,"02'35""96",155.96,Bow,PC,Freestyle,56,17,31,14
5,Teostra,Royal Audience on the Sand,Vivern96,"02'38""21",158.21,SA,PC,Freestyle,57,18,2,1
5,Teostra,Mark of the Sun,Scrillix,"02'38""91",158.91,SA,PC,Freestyle,58,27,3,2
5,Teostra,Mark of the Sun,YOLO,"02'39""96",159.96,Bow,PS4,TA Rules,59,28,32,13
5,Teostra,Royal Audience on the Sand,Scrillix,"02'40""80",160.8,SA,PC,Freestyle,60,19,4,2
5,Teostra,Mark of the Sun,MEGA evolution (めがしんか),"02'41""55",161.55,Bow,PS4,TA Rules,61,29,33,14
5,Teostra,Mark of the Sun,slime,"02'42""73",162.73,SnS,PC,TA Rules,62,30,2,2
5,Teostra,Day of Ruin,Kuroha,"02'43""48",163.48,Bow,PC,Freestyle,63,14,34,6
5,Teostra,Mark of the Sun,りざRZX,"02'43""66",163.66,Bow,PS4,TA Rules,64,31,35,15
5,Teostra,Mark of the Sun,SIX ZERO,"02'44""16",164.16,Bow,PS4,TA Rules,65,32,36,16
5,Teostra,Royal Audience on the Sand,CutieHunter,"02'44""25",164.25,HBG,PS4,Freestyle,66,20,16,4
5,Teostra,Mark of the Sun,HCZS,"02'45""00",165.0,CB,PC,TA Rules,67,33,1,1
5,Teostra,Royal Audience on the Sand,ワイ氏 (Wai-shi),"02'45""93",165.93,GS,PS4,Freestyle,68,21,5,1
5,Teostra,Mark of the Sun,Momo,"02'46""95",166.95,Bow,PS4,Freestyle,69,34,37,17
5,Teostra,Royal Audience on the Sand,Extros,"02'47""11",167.11,Bow,PS4,Freestyle,70,22,38,15
5,Teostra,Day of Ruin,Momo,"02'47""21",167.21,Bow,PC,TA Rules,71,15,39,7
5,Teostra,Mark of the Sun,Osiris,"02'47""66",167.66,LS,PS4,Freestyle,72,35,1,1
5,Teostra,Mark of the Sun,Beer,"02'48""86",168.86,GS,PC,TA Rules,73,36,6,3
