Star Rating,Monster Name,Quest,Runner,Time,Weapon,Platform,Ruleset
5,Teostra,Royal Audience on the Sand,TBT,"03'51""30",Light Bowgun,PS4,TA Rules
5,Teostra,Day of Ruin,Ashes,"03'51""88",Gunlance,PC,Freestyle
5,Teostra,Mark of the Sun,ぜん (Zen),"03'51""93",Sword And Shield,PS4,TA Rules
5,Teostra,Mark of the Sun,JJ,"03'52""33",Heavy Bowgun,PS4,Freestyle
5,Teostra,Mark of the Sun,ぜん (Zen),"03'53""40",Sword And Shield,PS4,Freestyle
5,Teostra,Mark of the Sun,ハルケン (Haruken),"03'54""13",Lance,PS4,TA Rules
5,Teostra,Mark of the Sun,Lautus Pluma,"03'54""16",Gunlance,PC,Freestyle
5,Teostra,Mark of the Sun,arcticz,"03'54""56",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,RYO,"03'54""56",Long Sword,PS4,Freestyle
5,Teostra,Mark of the Sun,活潑君 (RIO),"03'54""70",Gunlance,PC,TA Rules
5,Teostra,Mark of the Sun,iwa,"03'55""06",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,ボム (Bomb),"03'55""30",Great Sword,PS4,Freestyle
5,Teostra,Mark of the Sun,だーよし,"03'56""50",Insect Glaive,PC,TA Rules
5,Teostra,Mark of the Sun,ぼーJr. (BowJr.),"03'57""16",Gunlance,PS4,Freestyle
5,Teostra,Royal Audience on the Sand,AmaDEUS_225,"03'57""65",Hunting Horn,PC,TA Rules
5,Teostra,Mark of the Sun,トモキ (Tomoki),"03'58""70",Light Bowgun,PS4,TA Rules
5,Teostra,Mark of the Sun,Mzly,"03'59""63",Long Sword,PS4,Freestyle
5,Teostra,Royal Audience on the Sand,玉鯖タマネ,"03'59""71",Hammer,PS4,TA Rules
5,Teostra,Royal Audience on the Sand,Eldatron,"04'00""76",Lance,PC,TA Rules
5,Teostra,Day of Ruin,Benji-boi,"04'02""21",Switch Axe,PS4,TA Rules
5,Teostra,Day of Ruin,だーよし,"04'02""78",Insect Glaive,PC,TA Rules
5,Teostra,Royal Audience on the Sand, PongPong LEE,"04'02""99",Light Bowgun,PS4,Freestyle
5,Teostra,Mark of the Sun,泉水 (Izumi),"04'03""18",Long Sword,PS4,Freestyle
5,Teostra,Mark of the Sun,HKMH Archer,"04'03""99",Bow,PS4,Freestyle
5,Teostra,Day of Ruin,N1gen,"04'05""65",Light Bowgun,PS4,Freestyle
5,Teostra,Mark of the Sun,keta,"04'05""70",Long Sword,PS4,Freestyle
5,Teostra,Royal Audience on the Sand,猫车川KT (chimera),"04'06""41",Long Sword,PS4,TA Rules
5,Teostra,Mark of the Sun,MealTank,"04'06""58",Hammer,PC,Freestyle
5,Teostra,Mark of the Sun,Shiro,"04'06""80",Great Sword,PS4,TA Rules
5,Teostra,Royal Audience on the Sand,Orion,"04'06""90",Charge Blade,PC,TA Rules
5,Teostra,Mark of the Sun,トーカ (Toka),"04'08""11",Switch Axe,PS4,TA Rules
5,Teostra,Mark of the Sun,シッョト (shillyoto),"04'08""63",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,だーよし,"04'09""50",Insect Glaive,PC,TA Rules
5,Teostra,Day of Ruin,ハルケン (Haruken),"04'11""61",Lance,PS4,TA Rules
5,Teostra,Day of Ruin,String,"04'11""65",Lance,PC,TA Rules
5,Teostra,Day of Ruin,JackComposite,"04'11""86",Switch Axe,PC,TA Rules
5,Teostra,Mark of the Sun,なつめ棗 (Natsume),"04'13""56",Dual Blades,PS4,TA Rules
5,Teostra,Mark of the Sun,影武者,"04'14""10",Gunlance,PS4,Freestyle
5,Teostra,Day of Ruin,HangH,"04'15""85",Insect Glaive,PC,Freestyle
5,Teostra,Mark of the Sun,Dahl,"04'16""93",Long Sword,PS4,Freestyle
5,Teostra,Day of Ruin,Doong,"04'16""98",Charge Blade,PC,TA Rules
5,Teostra,Mark of the Sun,ICARUS,"04'17""21",Long Sword,PC,TA Rules
5,Teostra,Royal Audience on the Sand,String,"04'17""30",Lance,PC,TA Rules
5,Teostra,Mark of the Sun,mory,"04'17""96",Hunting Horn,PS4,TA Rules
5,Teostra,Mark of the Sun,ID,"04'19""60",Long Sword,PS4,TA Rules
5,Teostra,Mark of the Sun,ゼロX (Zero X),"04'20""00",Switch Axe,PS4,Freestyle
5,Teostra,Mark of the Sun,えり (Eri),"04'22""33",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,のら (Nora),"04'23""00",Switch Axe,PS4,TA Rules
5,Teostra,Mark of the Sun,だーよし,"04'23""61",Insect Glaive,PC,TA Rules
5,Teostra,Mark of the Sun,Honey Butter,"04'24""60",Long Sword,PS4,Freestyle
5,Teostra,Mark of the Sun,Pochi,"04'26""70",Insect Glaive,PS4,Freestyle
5,Teostra,Mark of the Sun,iwa,"04'27""86",Charge Blade,PS4,TA Rules
5,Teostra,Royal Audience on the Sand,Eldatron,"04'29""38",Lance,PC,TA Rules
5,Teostra,Mark of the Sun,seemo,"04'29""58",Hammer,PS4,TA Rules
5,Teostra,Mark of the Sun,Lautus Pluma,"04'31""31",Gunlance,PC,TA Rules
5,Teostra,Mark of the Sun,DRE,"04'32""76",Switch Axe,PS4,TA Rules
5,Teostra,Mark of the Sun,影武者,"04'33""10",Gunlance,PS4,Freestyle
5,Teostra,Royal Audience on the Sand,String,"04'33""38",Lance,PC,TA Rules
5,Teostra,Day of Ruin,科技海綿,"04'35""08",Long Sword,PC,Freestyle
5,Teostra,Royal Audience on the Sand,KCGemini,"04'35""85",Lance,PS4,TA Rules
5,Teostra,Mark of the Sun,ぼーJr. (BowJr.),"04'37""28",Gunlance,PS4,Freestyle
5,Teostra,Mark of the Sun,JJ,"04'38""23",Long Sword,PS4,Freestyle
5,Teostra,Royal Audience on the Sand,GhostCortex,"04'38""60",Dual Blades,PS4,TA Rules
5,Teostra,Mark of the Sun,하나 (Hana),"04'39""53",Hunting Horn,PC,Freestyle
5,Teostra,Mark of the Sun,太空企鹅 (Space Penguin),"04'39""71",Insect Glaive,PS4,TA Rules
5,Teostra,Mark of the Sun,JJ,"04'40""58",Long Sword,PS4,TA Rules
5,Teostra,Mark of the Sun,Rainy,"04'41""65",Charge Blade,PS4,TA Rules
5,Teostra,Royal Audience on the Sand,ryoko,"04'42""23",Switch Axe,PS4,Freestyle
5,Teostra,Mark of the Sun,黑化由岐,"04'43""03",Dual Blades,PS4,TA Rules
5,Teostra,Day of Ruin,Farah,"04'43""33",Lance,PS4,TA Rules
5,Teostra,Mark of the Sun,わらびもち,"04'46""21",Insect Glaive,PS4,TA Rules
5,Teostra,Royal Audience on the Sand,幻金皓月,"04'46""25",Lance,PS4,Freestyle
5,Teostra,Mark of the Sun,YAMA,"04'46""36",Gunlance,PS4,TA Rules
5,Teostra,Mark of the Sun,HCZS,"04'46""66",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,ハシク (Hashiku),"04'47""88",Long Sword,PS4,Freestyle
5,Teostra,Mark of the Sun,iwa,"04'50""15",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,NoeL,"04'50""40",Insect Glaive,PS4,Freestyle
5,Teostra,Mark of the Sun,Boosted,"04'51""26",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,はおー (Haoh),"04'51""40",Light Bowgun,PS4,Freestyle
5,Teostra,Day of Ruin,나으리 (Meowster),"04'51""76",Hunting Horn,PC,TA Rules
5,Teostra,Day of Ruin,草生ウィズ,"04'53""58",Hunting Horn,PC,TA Rules
5,Teostra,Royal Audience on the Sand,String,"04'55""33",Lance,PC,TA Rules
5,Teostra,Mark of the Sun,SEAFIGHT,"04'55""75",Charge Blade,PS4,TA Rules
5,Teostra,Royal Audience on the Sand,Black Reaper,"04'59""99",Dual Blades,PS4,Freestyle
5,Teostra,Mark of the Sun,mory,"05'01""78",Hunting Horn,PS4,TA Rules
5,Teostra,Mark of the Sun,ぶるば_cot (Buluba),"05'12""53",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,ゼロX (Zero X),"05'15""41",Switch Axe,PS4,Freestyle
5,Teostra,Mark of the Sun,HCZS,"05'20""38",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,くっしー (Kusshi),"05'22""58",Insect Glaive,PS4,Freestyle
5,Teostra,Mark of the Sun,tuppi,"05'27""75",Hammer,PS4,TA Rules
5,Teostra,Mark of the Sun,わらびもち,"05'37""10",Insect Glaive,PS4,TA Rules
5,Teostra,Royal Audience on the Sand,kroosh,"05'37""99",Lance,PS4,TA Rules
5,Teostra,Mark of the Sun,SEAFIGHT,"05'38""00",Charge Blade,PS4,Freestyle
5,Teostra,Mark of the Sun,2号,"05'38""43",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,daiwa,"05'42""55",Long Sword,PS4,Freestyle
5,Teostra,Royal Audience on the Sand,KCGemini,"05'43""58",Lance,PS4,TA Rules
5,Teostra,Royal Audience on the Sand,K,"05'47""08",Light Bowgun,PS4,Freestyle
5,Teostra,Royal Audience on the Sand,makio,"05'51""56",Lance,PS4,TA Rules
5,Teostra,Mark of the Sun,わらびもち,"05'52""35",Insect Glaive,PS4,TA Rules
5,Teostra,Mark of the Sun,AmaDEUS_225,"05'52""81",Hunting Horn,PS4,TA Rules
5,Teostra,Mark of the Sun,太空企鹅 (Space Penguin),"05'56""53",Insect Glaive,PS4,TA Rules
5,Teostra,Mark of the Sun,HCZS,"05'56""78",Charge Blade,PS4,TA Rules
5,Teostra,Mark of the Sun,Zero,"06'04""66",Long Sword,PS4,Freestyle
5,Teostra,Mark of the Sun,くっしー (Kusshi),"06'25""93",Insect Glaive,PS4,Freestyle
5,Teostra,Royal Audience on the Sand,Vunusa,"06'27""15",Hammer,PC,Freestyle
5,Teostra,Mark of the Sun,Zero,"06'37""11",Long Sword,PS4,Freestyle
5,Teostra,Mark of the Sun,ららららr,"06'38""25",Insect Glaive,PS4,Freestyle
5,Teostra,Mark of the Sun,makio,"06'57""88",Lance,PS4,TA Rules
5,Teostra,Mark of the Sun,トモキ (Tomoki),"06'59""71",Light Bowgun,PS4,TA Rules
5,Teostra,Mark of the Sun,トモキ (Tomoki),"07'46""51",Light Bowgun,PS4,TA Rules
5,Teostra,Mark of the Sun,makio,"08'16""46",Lance,PS4,Freestyle
5,Teostra,Royal Audience on the Sand,トモキ (Tomoki),"08'40""18",Light Bowgun,PS4,TA Rules
5,Velkhana,USJ: Shine On Forever,DEVA,"00'59""53",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Relial,"00'59""91",Heavy Bowgun,PC,Freestyle
5,Velkhana,USJ: Shine On Forever,Ricochet,"01'09""71",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,DEVA,"01'10""78",Heavy Bowgun,PC,Freestyle
5,Velkhana,USJ: Shine On Forever,Ricochet,"01'13""51",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,VANS,"01'20""80",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,诸葛不太亮,"01'21""85",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,pedicure,"01'22""38",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,VANS,"01'24""00",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Cybele (Vlad Tepes),"01'25""43",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,VANS,"01'25""58",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Lupin lll,"01'25""80",Heavy Bowgun,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,VANS,"01'25""98",Heavy Bowgun,PC,Freestyle
5,Velkhana,USJ: Shine On Forever,jjjang,"01'26""35",Heavy Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,佛系猎人,"01'26""88",Heavy Bowgun,PS4,Freestyle
5,Velkhana,USJ: Shine On Forever,Ricochet,"01'27""00",Heavy Bowgun,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,イガグリ (igaguri),"01'29""20",Heavy Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,VANS,"01'30""75",Heavy Bowgun,PC,Freestyle
5,Velkhana,USJ: Shine On Forever,Dr. W,"01'30""85",Bow,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Ponyteiru,"01'31""06",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Lupin lll,"01'33""38",Heavy Bowgun,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,VANS,"01'34""38",Heavy Bowgun,PC,TA Rules
5,Velkhana,USJ: Shine On Forever,WishingLaws,"01'34""85",Bow,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ネコがみ (Nekogami Kuroha),"01'35""26",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ssh0703,"01'35""48",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,pedicure,"01'36""61",Heavy Bowgun,PC,TA Rules
5,Velkhana,USJ: Shine On Forever,Jackdaw갈까마귀,"01'37""01",Heavy Bowgun,PC,Freestyle
5,Velkhana,USJ: Shine On Forever,Jackdaw갈까마귀,"01'37""01",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Crimdawgx,"01'37""68",Great Sword,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ssh0703,"01'38""26",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,フェンネス (Fennes),"01'38""88",Light Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,フェンネス (Fennes),"01'38""88",Light Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Lupin lll,"01'39""26",Heavy Bowgun,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,イガグリ (igaguri),"01'41""76",Heavy Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,HK_MH_OLAY,"01'42""05",Great Sword,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Kikitoudur,"01'42""31",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Konnorad,"01'43""00",Hammer,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Harper,"01'43""68",Sword And Shield,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Cybele (Vlad Tepes),"01'44""36",Light Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Scrillix,"01'44""80",Switch Axe,PC,Freestyle
5,Velkhana,USJ: Shine On Forever,Minty,"01'46""71",Sword And Shield,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,TSC,"01'46""75",Hammer,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,tatsuffy,"01'47""33",Heavy Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Vivern96,"01'48""21",Switch Axe,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,6743,"01'48""51",Heavy Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ko-shi,"01'48""71",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,エルピス (ELPIS.D.R),"01'49""18",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ko-shi,"01'49""88",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Scrillix,"01'50""53",Switch Axe,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,りざRZX,"01'51""00",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,HK_MH_OLAY,"01'51""07",Great Sword,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,TAKE,"01'51""23",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,slime,"01'51""58",Sword And Shield,PC,Freestyle
5,Velkhana,USJ: Shine On Forever,冰凌银爵,"01'52""45",Bow,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,ko-shi,"01'52""76",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Key,"01'53""08",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,TSC,"01'54""15",Hammer,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Key,"01'54""95",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,TAKE,"01'55""03",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Ponyteiru,"01'55""38",Heavy Bowgun,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Ricky,"01'55""61",Great Sword,Xbox,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,slime,"01'55""73",Sword And Shield,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Kikitoudur,"01'55""78",Switch Axe,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Ponyteiru,"01'55""96",Heavy Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Lis,"01'56""00",Bow,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,HK_MH_OLAY,"01'56""11",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Minton,"01'56""16",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,HCZS,"01'56""20",Charge Blade,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,さかす (Sakasu),"01'57""48",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,レガリア (Regalia),"01'57""60",Switch Axe,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,りざ,"01'57""86",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Lis,"01'58""43",Bow,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,こはく (Kohaku),"01'58""58",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ネコがみ (Nekogami Kuroha),"01'58""61",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,インザーギ (Ks Nd Zagi),"01'58""88",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Pochi,"01'58""93",Insect Glaive,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ちょこころね (choco),"01'59""50",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,とないと (tonight),"01'59""83",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,ssh0703,"01'59""96",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ko-shi,"02'01""28",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,HK_MH_OLAY,"02'01""44",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,泠风青叶,"02'01""45",Great Sword,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,インザーギ (Ks Nd Zagi),"02'02""51",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ARTA,"02'03""18",Bow,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Lis,"02'03""88",Bow,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,こはく (Kohaku),"02'04""36",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,たま (Tama),"02'04""65",Heavy Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,謎のプリンXX,"02'04""66",Heavy Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Millan Rain,"02'05""40",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,TAKE,"02'06""13",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,早餐奶 (airA),"02'06""26",Bow,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,とないと (tonight),"02'06""66",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,DEVA,"02'08""03",Dual Blades,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,インザーギ (Ks Nd Zagi),"02'08""30",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ssh0703,"02'09""03",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,さかす (Sakasu),"02'10""31",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,とないと (tonight),"02'11""05",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Laura,"02'11""93",Bow,PS4,TA Rules
5,Velkhana,USJ: Shine On Forever,The real Jackal,"02'12""06",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,sapphire,"02'12""25",Great Sword,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,謎のプリンXX,"02'12""55",Heavy Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ゴン (Gon),"02'13""08",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,さかす (Sakasu),"02'13""16",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,TSC,"02'13""41",Hammer,PS4,Freestyle
5,Velkhana,USJ: Shine On Forever,레이치,"02'13""76",Bow,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,栗子明明很美味啊,"02'13""99",Light Bowgun,PC,Freestyle
5,Velkhana,USJ: Shine On Forever,Jet Lily,"02'14""40",Great Sword,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,ラギア (Ragia),"02'14""60",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Fay,"02'15""55",Bow,PC,TA Rules
5,Velkhana,USJ: Shine On Forever,Nito,"02'15""81",Long Sword,PC,TA Rules
5,Velkhana,USJ: Shine On Forever,0口0 (WeeeXD),"02'15""93",Great Sword,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Minton,"02'16""16",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Key,"02'17""08",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,さかす (Sakasu),"02'17""61",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Laura,"02'17""71",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Rolltorest,"02'18""05",Light Bowgun,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,インザーギ (Ks Nd Zagi),"02'18""60",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Tazttyyy,"02'18""70",Bow,PC,TA Rules
5,Velkhana,USJ: Shine On Forever,Pochi,"02'19""10",Insect Glaive,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Minton,"02'19""36",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,んご (ngo),"02'19""56",Charge Blade,PS4,Freestyle
5,Velkhana,USJ: Shine On Forever,Happy 2.0,"02'19""76",Bow,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Aris,"02'20""51",Great Sword,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,TBT,"02'20""83",Light Bowgun,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Fay,"02'21""10",Bow,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,DEVA,"02'21""50",Charge Blade,PC,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Tazttyyy,"02'21""78",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,slime,"02'22""03",Sword And Shield,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Laura,"02'22""06",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Satia,"02'23""55",Switch Axe,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ちょこころね (choco),"02'23""76",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Randel Daora,"02'25""53",Heavy Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Key,"02'25""65",Great Sword,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Momo,"02'25""96",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Laura,"02'26""80",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,トーリィ (Torri),"02'27""01",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Minton,"02'27""33",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Minton,"02'27""83",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,iwa,"02'28""23",Charge Blade,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,えじお (Ejio),"02'28""98",Long Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Tazttyyy,"02'29""33",Bow,PS4,TA Rules
5,Velkhana,USJ: Shine On Forever,空谷枫,"02'29""46",Switch Axe,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,クー (Coo),"02'30""03",Great Sword,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,はおー (Haoh),"02'30""36",Light Bowgun,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,M.M.R,"02'30""58",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,TAKE,"02'31""18",Great Sword,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Key,"02'31""36",Great Sword,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Rolltorest,"02'32""68",Light Bowgun,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,イガグリ (igaguri),"02'32""80",Switch Axe,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,鉄菜カエル (TetunaKaeru),"02'33""01",Charge Blade,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,quencher＼くえ,"02'33""60",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ふつきん (Futsukin),"02'33""88",Bow,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,HK_MH_OLAY,"02'34""19",Great Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Momo,"02'34""30",Bow,PS4,Freestyle
5,Velkhana,USJ: Shine On Forever,Benji-boi,"02'35""05",Switch Axe,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,Slothful Student,"02'35""81",Great Sword,PC,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,いわたわし (Iwatawashi),"02'36""30",Charge Blade,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,/:Silence,"02'36""48",Light Bowgun,PS4,TA Rules
5,Velkhana,Clashing Swords Upon The Rime,えじお (Ejio),"02'36""78",Long Sword,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,ちょこころね (choco),"02'37""33",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,Xeu7,"02'37""90",Bow,PS4,Freestyle
5,Velkhana,Clashing Swords Upon The Rime,欢爱Hの纠结 (欢爱リン様のセバ),"02'37""96",Dual Blades,PC,Freestyle
